Sample,Sample ID,Flag,Device,Latitude,Longitude,Water depth,Ocean,Sample depth top,Sample depth bottom,Sample depth average,Author,Journal,Year,Publication doi,Resource doi,Comment,Database,Type,Count min,Count,D. anfracta,G. cavernula,G. crassaformis,G. hirsuta,G. cultrata,G. scitula,G. truncatulinoides,G. tumida,G. ungulata,G. eastropacia,G. inflata,N. dutertrei,N. incompta,N. pachyderma,P. obliquiloculata,G. conglomerata,G. hexagonus,B. pumilio,G. bulloides,G. falconensis,G. conglobatus,G. ruber ruber,G. ruber albus,T. sacculifer,G. tenellus,O. universa,B. digitata,G. siphonifera,G. calida,G. adamsi,T. quinqueloba,T. humilis,G. rubescens,S. dehiscens,C. nitida,G. glutinata,G. uvula,G. minuta,T. iota,H. pelagica,H. digitata
V19-262,ATL947_0751,1,Piston,-18.33,8.383,4918,11,0,0.01,0.005,CLIMAP Project Members,Paleoceanography,2003,doi:10.1029/2002PA000774,doi:10.1594/PANGAEA.77352,"G. adamsi set to 0, G. hexagonus set to 0, G. truncatulinoides subspecies set to N/A, T. quinqueloba subspecies set to N/A, sample depth information from duplicate sample, G. conglomerata set to 0",20,0,,437,0,0,0.009,0,0.007,0.002,0,0,0,0,0.535,0.014,0.222,0.002,0,0,0,0,0.096,0,0,0.005,0.007,0.002,0,0.041,0.011,0.005,0.005,0,0.007,0,0,0,0,0.005,0,0,0,0,0
V19-283,ATL947_0752,1,Piston,-1.283,5.533,3442,11,0,0.01,0.005,CLIMAP Project Members,Paleoceanography,2003,doi:10.1029/2002PA000774,doi:10.1594/PANGAEA.77352,"G. adamsi set to 0, G. hexagonus set to 0, G. truncatulinoides subspecies set to N/A, T. quinqueloba subspecies set to N/A, sample depth information from duplicate sample, G. conglomerata set to 0",20,0,,410,0,0,0.032,0,0.063,0.005,0,0.01,0,0,0.066,0.224,0.027,0.002,0.039,0,0,0,0.017,0.022,0,0.012,0.244,0.154,0,0.01,0.002,0.022,0.005,0,0,0,0,0,0,0.022,0,0,0,0,0
V19-296,ATL947_0753,1,Piston,1.417,-9.083,5017,7,0,0.01,0.005,CLIMAP Project Members,Paleoceanography,2003,doi:10.1029/2002PA000774,doi:10.1594/PANGAEA.77352,"G. adamsi set to 0, G. hexagonus set to 0, G. truncatulinoides subspecies set to N/A, T. quinqueloba subspecies set to N/A, sample depth information from duplicate sample, G. conglomerata set to 0",20,0,,295,0,0,0.071,0,0.108,0,0,0.176,0,0,0.003,0.268,0.054,0.007,0.139,0,0,0,0.01,0,0,0,0.044,0.034,0,0.02,0.01,0.01,0.014,0,0,0,0,0.024,0,0.007,0,0,0,0,0
V19-298,ATL947_0754,1,Piston,3.65,-15.05,4792,7,0,0.01,0.005,LSCE Gif-sur-Yvette,Paleoceanography,2003,doi:10.1029/2002PA000774,doi:10.1594/PANGAEA.77352,"G. adamsi set to 0, G. hexagonus set to 0, G. truncatulinoides subspecies set to N/A, T. quinqueloba subspecies set to N/A, sample depth information from duplicate sample, G. conglomerata set to 0",20,0,,302,0,0,0.027,0.003,0.106,0,0,0.315,0,0,0.007,0.245,0.003,0,0.142,0,0,0,0,0,0.007,0,0.023,0.037,0,0.017,0,0.01,0,0,0,0,0,0.05,0,0.003,0,0,0,0,0
V19-310,ATL947_0756,1,Piston,33.3,-48.27,4607,7,0,0.01,0.005,LSCE Gif-sur-Yvette,Paleoceanography,2003,doi:10.1029/2002PA000774,doi:10.1594/PANGAEA.77352,"G. adamsi set to 0, G. hexagonus set to 0, T. quinqueloba subspecies set to N/A, sample depth information from duplicate sample, G. conglomerata set to 0",12,0,,364,0,0,0.002994012,0.001996008,0.00499002,0.001996008,0.078842315,0,0,0,0.23253493,0.00998004,0.025948104,0,0.00499002,0,0,0,0.064870259,0.142714571,0.00499002,0.053892216,0.253493014,0.017964072,0.002994012,0.005988024,0,0,0.005988024,0,0,0.002994012,0,0,0,0.077844311,0,0,0,0,0
V20-213,ATL947_0757,1,Piston,-28.33,-13.15,2175,11,0,0.01,0.005,CLIMAP Project Members,Paleoceanography,2003,doi:10.1029/2002PA000774,doi:10.1594/PANGAEA.77352,"G. adamsi set to 0, G. hexagonus set to 0, T. quinqueloba subspecies set to N/A, sample depth information from duplicate sample, G. conglomerata set to 0",20,0,,895,0,0,0.006,0.011,0.006,0.03,0.088,0.001,0,0,0.141,0.002,0.079,0.002,0.001,0,0,0,0.032,0.121,0.003,0.044,0.221,0.02,0.027,0.013,0.012,0.023,0.01,0,0,0,0.015,0.001,0,0.066,0,0,0,0,0
V20-228,ATL947_0759,1,Piston,-2.483,-36.42,3676,11,0,0.01,0.005,CLIMAP Project Members,Paleoceanography,2003,doi:10.1029/2002PA000774,doi:10.1594/PANGAEA.77352,"G. adamsi set to 0, G. hexagonus set to 0, G. truncatulinoides subspecies set to N/A, T. quinqueloba subspecies set to N/A, sample depth information from duplicate sample, G. conglomerata set to 0",20,0,,418,0,0,0.01,0,0.112,0,0,0.041,0,0,0,0.017,0,0,0.033,0,0,0,0,0,0.012,0.072,0.321,0.252,0.002,0.01,0.002,0.033,0.005,0,0,0,0.002,0,0,0.053,0,0,0,0,0
V20-235,ATL947_0763,0,Piston,8.467,-30.13,5242,7,,,,LSCE Gif-sur-Yvette,Paleoceanography,2003,doi:10.1029/2002PA000774,doi:10.1594/PANGAEA.77352,"G. menardii and G. tumida set to N/A, missing count data set to zero as sample is assumed to be complete, T. quinqueloba subspecies set to N/A",4,0,,509,0,0,0.046,0,0,0,0.01,0,0,0,0.006,0.231,0.004,0.002,0.132,0,0,0,0.004,0,0.014,0.002,0.034,0.066,0.004,0.008,0.012,0.01,0.002,0,0,0,0,0.046,0,0.012,0,0,0,0,0
V20-253,ATL947_0765,1,Piston,38.283,-68.53,4889,7,,,,CLIMAP Project Members,Paleoceanography,2003,doi:10.1029/2002PA000774,doi:10.1594/PANGAEA.77352,"G. adamsi set to 0, G. hexagonus set to 0, G. conglomerata set to 0",4,0,,551,0,0,0.001998002,0.001998002,0.021978022,0,0.003996004,0.012987013,0,0,0.273726274,0.115884116,0.431568432,0.008991009,0.008991009,0,0,0,0.037962038,0.003996004,0.008991009,0,0.014985015,0.005994006,0,0.021978022,0,0.001998002,0,0,0.001998002,0,0,0,0,0.012987013,0,0,0,0,0
V22-122,ATL947_0768,1,Piston,-39.58,24.583,3272,129,0,0.01,0.005,CLIMAP Project Members,Paleoceanography,2003,doi:10.1029/2002PA000774,doi:10.1594/PANGAEA.77352,sample depth information from duplicate sample,20,0,,671,0,0,0.005994006,0.008991009,0.000999001,0.003996004,0.047952048,0,0,0,0.477522478,0.00999001,0.122877123,0.005994006,0,0,0,0,0.266733267,0.005994006,0.000999001,0,0.008991009,0.006993007,0.000999001,0.006993007,0,0,0,0,0.000999001,0,0,0,0,0.002997003,0,0,0,0,0
V22-168,ATL947_0769,1,Piston,-17.47,-5.183,4625,11,0,0.01,0.005,CLIMAP Project Members,Paleoceanography,2003,doi:10.1029/2002PA000774,doi:10.1594/PANGAEA.77352,"G. adamsi set to 0, G. hexagonus set to 0, T. quinqueloba subspecies set to N/A, sample depth information from duplicate sample, G. conglomerata set to 0",20,0,,427,0,0,0.059,0,0.091,0.007,0.047,0.016,0,0,0.08,0.005,0.005,0,0.04,0,0,0,0.016,0.047,0.005,0.016,0.187,0.141,0.021,0.009,0.005,0.019,0.014,0,0,0,0,0,0,0.159,0,0,0,0,0
V22-169,ATL947_0770,1,Piston,-16.25,-5.733,3499,11,0,0.01,0.005,CLIMAP Project Members,Paleoceanography,2003,doi:10.1029/2002PA000774,doi:10.1594/PANGAEA.77352,"G. adamsi set to 0, G. hexagonus set to 0, T. quinqueloba subspecies set to N/A, sample depth information from duplicate sample, G. conglomerata set to 0",20,0,,511,0,0,0.043,0,0.061,0.01,0.041,0.004,0,0,0.07,0.033,0.002,0,0.016,0,0,0,0.02,0.092,0.004,0.018,0.209,0.127,0.061,0.014,0.006,0.025,0.018,0,0,0,0.012,0,0,0.094,0,0,0,0,0
V22-172,ATL947_0771,1,Piston,-12.67,-9.817,4127,11,0,0.01,0.005,CLIMAP Project Members,Paleoceanography,2003,doi:10.1029/2002PA000774,doi:10.1594/PANGAEA.77352,"G. adamsi set to 0, G. hexagonus set to 0, T. quinqueloba subspecies set to N/A, sample depth information from duplicate sample, G. conglomerata set to 0",20,0,,395,0,0,0.025,0,0.033,0.005,0.015,0.013,0,0,0.02,0.025,0.013,0,0.018,0,0,0,0.008,0.015,0.003,0.053,0.446,0.088,0.015,0.005,0.003,0.066,0.018,0,0,0,0,0,0,0.096,0,0,0,0,0
V22-175,ATL947_0772,1,Piston,-8.767,-14.28,2950,11,0,0.01,0.005,CLIMAP Project Members,Paleoceanography,2003,doi:10.1029/2002PA000774,doi:10.1594/PANGAEA.77352,"G. adamsi set to 0, G. hexagonus set to 0, T. quinqueloba subspecies set to N/A, sample depth information from duplicate sample, G. conglomerata set to 0",20,0,,432,0,0,0.007,0,0.056,0,0.005,0.002,0,0,0.002,0.025,0.002,0,0.025,0,0,0,0.002,0.009,0.005,0.053,0.41,0.167,0.007,0.002,0.005,0.076,0.012,0,0,0.002,0.014,0.005,0,0.093,0,0,0,0,0
V22-177,ATL947_0773,1,Piston,-7.75,-14.6,3290,11,0,0.01,0.005,CLIMAP Project Members,Paleoceanography,2003,doi:10.1029/2002PA000774,doi:10.1594/PANGAEA.77352,"G. adamsi set to 0, G. hexagonus set to 0, T. quinqueloba subspecies set to N/A, sample depth information from duplicate sample, G. conglomerata set to 0",20,0,,450,0,0,0.004,0.002,0.069,0.007,0.009,0.007,0,0,0.031,0.069,0.033,0,0.031,0,0,0,0.024,0.004,0.002,0.062,0.273,0.194,0.009,0.02,0.002,0.049,0.009,0,0,0,0.004,0.002,0,0.06,0,0,0,0,0
V22-179,ATL947_0774,1,Piston,-4.883,-15.73,3576,11,0,0.01,0.005,CLIMAP Project Members,Paleoceanography,2003,doi:10.1029/2002PA000774,doi:10.1594/PANGAEA.77352,"G. adamsi set to 0, G. hexagonus set to 0, T. quinqueloba subspecies set to N/A, sample depth information from duplicate sample, G. conglomerata set to 0",20,0,,524,0,0,0.011,0,0.059,0,0.01,0.008,0,0,0.011,0.053,0.025,0,0.034,0,0,0,0.004,0,0.002,0.107,0.307,0.244,0,0.004,0,0.029,0.015,0,0,0,0.002,0,0,0.071,0,0,0,0,0
V22-180,ATL947_0775,1,Piston,-3.3,-16.43,4338,11,0,0.01,0.005,CLIMAP Project Members,Paleoceanography,2003,doi:10.1029/2002PA000774,doi:10.1594/PANGAEA.77352,"G. adamsi set to 0, G. hexagonus set to 0, T. quinqueloba subspecies set to N/A, sample depth information from duplicate sample, G. conglomerata set to 0",20,0,,366,0,0,0.013986014,0,0.186813187,0,0.005994006,0.056943057,0,0,0.010989011,0.136863137,0.035964036,0,0.157842158,0,0,0,0.002997003,0.007992008,0,0.004995005,0.037962038,0.237762238,0,0.004995005,0.010989011,0.018981019,0,0,0,0.002997003,0,0.004995005,0,0.048951049,0,0,0,0,0
V22-182,ATL947_0776,1,Piston,-0.533,-17.27,3776,11,0,0.01,0.005,CLIMAP Project Members,Paleoceanography,2003,doi:10.1029/2002PA000774,doi:10.1594/PANGAEA.77352,"G. adamsi set to 0, G. hexagonus set to 0, T. quinqueloba subspecies set to N/A, sample depth information from duplicate sample, G. conglomerata set to 0",20,0,,430,0,0,0.009,0,0.065,0.002,0.002,0.023,0,0,0.005,0.03,0.016,0,0.033,0,0,0,0.002,0.037,0,0.063,0.316,0.174,0,0,0.002,0.044,0.019,0,0,0,0.007,0,0,0.14,0,0,0,0,0
V22-188,ATL947_0777,1,Piston,4.667,-20.92,2600,7,0,0.01,0.005,LSCE Gif-sur-Yvette,Paleoceanography,2003,doi:10.1029/2002PA000774,doi:10.1594/PANGAEA.77352,"T. quinqueloba subspecies set to N/A, sample depth information from duplicate sample, missing count data set to zero as sample is assumed to be complete",28,0,,368,0,0,0.014042126,0,0.035105316,0.011033099,0.008024072,0.014042126,0,0,0.008024072,0.042126379,0.025075226,0,0.014042126,0,0,0,0.006018054,0.014042126,0.008024072,0.055165496,0.303911735,0.258776329,0.003009027,0.03109328,0,0.042126379,0.025075226,0,0,0,0.014042126,0,0,0.067201605,0,0,0,0,0
V22-202,ATL947_0778,0,Piston,14.4,-21.15,4310,7,,,,LSCE Gif-sur-Yvette,Paleoceanography,2003,doi:10.1029/2002PA000774,doi:10.1594/PANGAEA.77352,"T. quinqueloba subspecies set to N/A, missing count data set to zero as sample is assumed to be complete",4,0,,414,0,0,0.034,0,0.283,0,0.002,0.118,0,0,0.077,0.215,0.015,0.002,0.056,0,0,0,0,0,0.01,0.01,0.002,0.126,0.002,0.036,0,0.007,0,0,0,0,0,0.005,0,0,0,0,0,0,0
V22-26,ATL947_0783,1,Piston,8.717,-41.25,3720,7,0,0.01,0.005,LSCE Gif-sur-Yvette,Paleoceanography,2003,doi:10.1029/2002PA000774,doi:10.1594/PANGAEA.77352,"G. truncatulinoides subspecies set to N/A, missing count data set to zero as sample is assumed to be complete, sample depth information from duplicate sample, T. quinqueloba subspecies set to N/A",28,0,,331,0,0,0.006,0,0.009,0.013,0,0.006,0,0,0.006,0.041,0.003,0,0.019,0,0,0,0,0,0.003,0.132,0.316,0.248,0,0.013,0,0.044,0.016,0,0,0,0.034,0,0,0.091,0,0,0,0,0
V22-36,ATL947_0784,1,Piston,-6.117,-30.58,5191,11,0,0.01,0.005,CLIMAP Project Members,Paleoceanography,2003,doi:10.1029/2002PA000774,doi:10.1594/PANGAEA.77352,"G. adamsi set to 0, G. hexagonus set to 0, T. quinqueloba subspecies set to N/A, sample depth information from duplicate sample, G. conglomerata set to 0",20,0,,360,0,0,0.003,0,0.028,0.006,0.028,0.011,0,0,0,0.019,0.031,0,0.025,0,0,0,0.008,0.006,0,0.025,0.333,0.075,0.033,0,0.003,0.006,0.008,0,0,0,0.083,0,0,0.233,0,0,0,0,0
V22-38,ATL947_0785,1,Piston,-9.55,-34.25,3797,11,0,0.01,0.005,CLIMAP Project Members,Paleoceanography,2003,doi:10.1029/2002PA000774,doi:10.1594/PANGAEA.77352,"G. adamsi set to 0, G. hexagonus set to 0, T. quinqueloba subspecies set to N/A, sample depth information from duplicate sample, G. conglomerata set to 0",20,0,,521,0,0,0.002,0,0.027,0,0.002,0.023,0,0,0,0.004,0,0,0.006,0,0,0,0,0.006,0.021,0.065,0.44,0.132,0.01,0.008,0.002,0.054,0.029,0,0,0,0.017,0.002,0,0.106,0,0,0,0,0
V22-71,ATL947_0786,1,Piston,-29.42,-33.42,3314,11,0,0.01,0.005,CLIMAP Project Members,Paleoceanography,2003,doi:10.1029/2002PA000774,doi:10.1594/PANGAEA.77352,"G. adamsi set to 0, G. hexagonus set to 0, T. quinqueloba subspecies set to N/A, sample depth information from duplicate sample, G. conglomerata set to 0",20,0,,367,0,0,0,0.033,0.003,0.035,0.089,0,0,0,0.06,0,0.022,0,0,0,0,0,0.027,0.035,0.027,0.019,0.357,0.049,0.044,0.016,0.003,0.063,0.022,0,0,0,0.005,0,0,0.071,0,0,0,0,0
V22-93,ATL947_0788,1,Piston,-50.78,-43.17,1320,257,0,0.03,0.015,CLIMAP Project Members,Paleoceanography,2003,doi:10.1029/2002PA000774,doi:10.1594/PANGAEA.77352,"T. quinqueloba subspecies set to N/A, sample depth information from duplicate sample, T. sacculifer subspecies set to N/A",20,0,,330,0,0,0,0,0,0,0.03,0,0,0,0.067,0,0.036,0.479,0,0,0,0,0.221,0.006,0,0,0,0,0,0,0,0,0,0,0.121,0,0,0,0,0.018,0,0,0,0,0
V23-101,ATL947_0790,1,Piston,19.883,-25.53,4482,7,0,0.01,0.005,LSCE Gif-sur-Yvette,Paleoceanography,2003,doi:10.1029/2002PA000774,doi:10.1594/PANGAEA.77352,"T. quinqueloba subspecies set to N/A, sample depth information from duplicate sample, missing count data set to zero as sample is assumed to be complete",12,0,,349,0,0,0,0,0.109657948,0,0.033199195,0.003018109,0,0,0.056338028,0.027162978,0.060362173,0,0.009054326,0,0,0,0.012072435,0.042253521,0,0.05331992,0.232394366,0.226358149,0.018108652,0.015090543,0.009054326,0.018108652,0,0,0,0,0,0,0,0.07444668,0,0,0,0,0
V23-105,ATL947_0791,1,Piston,17.2,-35.83,5009,7,,,,LSCE Gif-sur-Yvette,Paleoceanography,2003,doi:10.1029/2002PA000774,doi:10.1594/PANGAEA.77352,"G. adamsi set to 0, G. hexagonus set to 0, T. quinqueloba subspecies set to N/A, G. conglomerata set to 0",4,0,,393,0,0,0.01001001,0,0.066066066,0,0.025025025,0.03003003,0,0,0.013013013,0.036036036,0.015015015,0,0.03003003,0,0,0,0,0,0.023023023,0.043043043,0.372372372,0.211211211,0.005005005,0.008008008,0.008008008,0.043043043,0.005005005,0,0,0,0,0,0,0.048048048,0,0,0,0,0
V23-13,ATL947_0793,1,Piston,41.517,-45.13,4845,7,0,0.01,0.005,CLIMAP Project Members,Paleoceanography,2003,doi:10.1029/2002PA000774,doi:10.1594/PANGAEA.77352,"G. adamsi set to 0, G. hexagonus set to 0, T. quinqueloba subspecies set to N/A, sample depth information from duplicate sample, G. conglomerata set to 0",12,0,,538,0,0,0,0.026,0.024,0,0.019,0,0,0,0.245,0.043,0.177,0.033,0.011,0,0,0,0.132,0.039,0.002,0,0.115,0.026,0,0.011,0.002,0.017,0.006,0,0.009,0,0,0,0,0.05,0,0,0,0,0
V23-29,ATL947_0795,1,Piston,59.95,-32.85,2186,7,0,0.01,0.005,LSCE Gif-sur-Yvette,Paleoceanography,2003,doi:10.1029/2002PA000774,doi:10.1594/PANGAEA.77352,"T. quinqueloba subspecies set to N/A, T. sacculifer subspecies set to N/A, missing count data set to zero as sample is assumed to be complete, sample depth information from duplicate sample, G. truncatulinoides subspecies set to N/A",13,0,,625,0,0,0,0,0,0.003015075,0,0,0,0,0.008040201,0.005025126,0.150753769,0.228140704,0,0,0,0,0.238190955,0.00201005,0,0,0,0,0,0,0,0,0,0,0.272361809,0,0,0,0,0.092462312,0,0,0,0,0
V23-82,ATL947_0803,1,Piston,52.583,-21.93,3974,7,0,0.01,0.005,CLIMAP Project Members,Paleoceanography,2003,doi:10.1029/2002PA000774,doi:10.1594/PANGAEA.77352,"G. adamsi set to 0, G. hexagonus set to 0, T. quinqueloba subspecies set to N/A, T. sacculifer subspecies set to N/A, sample depth information from duplicate sample, G. conglomerata set to 0",12,0,,481,0,0,0,0.006,0,0.015,0.002,0,0,0,0.122,0.015,0.454,0.023,0,0,0,0,0.18,0.004,0,0,0.002,0,0,0,0,0,0,0,0.017,0,0,0,0,0.135,0,0,0,0,0
V23-83,ATL947_0804,1,Piston,49.867,-24.25,3871,7,0,0.01,0.005,CLIMAP Project Members,Paleoceanography,2003,doi:10.1029/2002PA000774,doi:10.1594/PANGAEA.77352,"G. adamsi set to 0, G. hexagonus set to 0, T. quinqueloba subspecies set to N/A, T. sacculifer subspecies set to N/A, sample depth information from duplicate sample, G. conglomerata set to 0",12,0,,399,0,0,0,0.01,0,0.018,0.003,0,0,0,0.131,0.038,0.361,0.008,0,0,0,0,0.205,0.01,0,0,0,0,0,0,0,0,0,0,0.02,0,0,0,0,0.172,0,0,0,0,0
V23-84,ATL947_0805,1,Piston,46,-16.92,4513,7,0,0.01,0.005,CLIMAP Project Members,Paleoceanography,2003,doi:10.1029/2002PA000774,doi:10.1594/PANGAEA.77352,"G. adamsi set to 0, G. hexagonus set to 0, T. quinqueloba subspecies set to N/A, sample depth information from duplicate sample, G. conglomerata set to 0",12,0,,419,0,0,0,0.005005005,0,0.026026026,0.06006006,0,0,0,0.122122122,0.017017017,0.312312312,0.005005005,0,0,0,0,0.117117117,0.055055055,0,0,0.021021021,0.005005005,0,0.021021021,0,0.014014014,0.002002002,0,0.036036036,0.002002002,0,0,0,0.138138138,0,0,0,0,0
V24-220,ATL947_0806,1,Piston,-33.1,1.483,2635,11,0,0.01,0.005,CLIMAP Project Members,Paleoceanography,2003,doi:10.1029/2002PA000774,doi:10.1594/PANGAEA.77352,"G. adamsi set to 0, G. hexagonus set to 0, sample depth information from duplicate sample, G. conglomerata set to 0",20,0,,453,0,0,0.004,0.029,0,0.046,0.104,0,0,0,0.227,0,0.068,0.007,0,0,0,0,0.055,0.223,0.002,0,0.108,0.011,0.007,0.004,0,0.031,0.015,0,0.002,0,0.002,0,0,0.022,0,0,0,0,0
V24-221,ATL947_0807,1,Piston,-32.03,-2.817,4204,11,0,0.01,0.005,CLIMAP Project Members,Paleoceanography,2003,doi:10.1029/2002PA000774,doi:10.1594/PANGAEA.77352,"G. adamsi set to 0, G. hexagonus set to 0, T. quinqueloba subspecies set to N/A, sample depth information from duplicate sample, G. conglomerata set to 0",20,0,,328,0,0,0.006,0.052,0,0.027,0.119,0,0,0,0.244,0,0.104,0.006,0,0,0,0,0.043,0.198,0.009,0,0.088,0.012,0.003,0.009,0.003,0.021,0.012,0,0.003,0,0,0,0,0.04,0,0,0,0,0
V24-223,ATL947_0808,1,Piston,-34.2,-3.4833,3303,11,0,0.01,0.005,CLIMAP Project Members,Paleoceanography,2003,doi:10.1029/2002PA000774,doi:10.1594/PANGAEA.77352,"G. adamsi set to 0, G. hexagonus set to 0, T. quinqueloba subspecies set to N/A, T. sacculifer subspecies set to N/A, sample depth information from duplicate sample, G. conglomerata set to 0",20,0,,504,0,0,0.012,0.036,0,0.028,0.103,0,0,0,0.208,0,0.121,0.002,0,0,0,0,0.069,0.288,0.002,0,0.062,0,0.004,0.006,0,0.004,0.008,0,0,0,0.004,0,0,0.028,0,0,0,0,0
V24-235,ATL947_0810,1,Piston,-33.25,-19.55,3722,11,0,0.01,0.005,CLIMAP Project Members,Paleoceanography,2003,doi:10.1029/2002PA000774,doi:10.1594/PANGAEA.77352,"G. adamsi set to 0, G. hexagonus set to 0, T. quinqueloba subspecies set to N/A, sample depth information from duplicate sample, G. conglomerata set to 0",20,0,,414,0,0,0,0.039039039,0,0.036036036,0.063063063,0,0,0,0.203203203,0.012012012,0.125125125,0,0,0,0,0,0.027027027,0.273273273,0.007007007,0.007007007,0.143143143,0.002002002,0.005005005,0,0.002002002,0.007007007,0.012012012,0,0,0,0,0.002002002,0,0.024024024,0,0,0,0,0
V24-237,ATL947_0811,1,Piston,-32.2,-26.73,4193,11,0,0.01,0.005,"Pflaumann, U.",Paleoceanography,2003,doi:10.1029/2002PA000774,doi:10.1594/PANGAEA.77352,"G. adamsi set to 0, G. hexagonus set to 0, T. quinqueloba subspecies set to N/A, sample depth information from duplicate sample, G. conglomerata set to 0",20,0,,350,0,0,0,0.066,0,0.011,0.072,0,0,0,0.151,0,0.214,0.009,0,0,0,0,0.054,0.117,0.009,0.003,0.22,0.006,0,0,0.006,0.017,0.009,0,0,0,0,0,0,0.029,0,0,0,0,0
V24-241,ATL947_0812,1,Piston,-31.6,-30.28,3944,11,0,0.01,0.005,CLIMAP Project Members,Paleoceanography,2003,doi:10.1029/2002PA000774,doi:10.1594/PANGAEA.77352,"G. adamsi set to 0, G. hexagonus set to 0, T. quinqueloba subspecies set to N/A, sample depth information from duplicate sample, G. conglomerata set to 0",20,0,,411,0,0,0.002,0.051,0.015,0.036,0.075,0,0,0,0.136,0.002,0.041,0,0,0,0,0,0.017,0.17,0.002,0.017,0.304,0.012,0.005,0.01,0,0.017,0.005,0,0,0,0.002,0,0,0.049,0,0,0,0,0
V26-31,ATL947_0818,1,Piston,27.933,-47.77,4433,7,0,0.01,0.005,CLIMAP Project Members,Paleoceanography,2003,doi:10.1029/2002PA000774,doi:10.1594/PANGAEA.77352,"G. adamsi set to 0, G. hexagonus set to 0, T. quinqueloba subspecies set to N/A, sample depth information from duplicate sample, G. conglomerata set to 0",14,0,,416,0,0,0.002,0.007,0,0.005,0.089,0,0,0,0.065,0.007,0,0,0.002,0,0,0,0.017,0.034,0.012,0.019,0.567,0.045,0.017,0.005,0.002,0.041,0.007,0,0,0,0.002,0,0,0.048,0,0,0,0,0
V26-51,ATL947_0820,1,Piston,6.033,-18.25,4572,7,0,0.01,0.005,CLIMAP Project Members,Paleoceanography,2003,doi:10.1029/2002PA000774,doi:10.1594/PANGAEA.77352,"G. adamsi set to 0, G. hexagonus set to 0, T. quinqueloba subspecies set to N/A, sample depth information from duplicate sample, G. conglomerata set to 0",20,0,,319,0,0,0.038,0,0.056,0,0.006,0.056,0,0,0.013,0.157,0.013,0,0.028,0,0,0,0,0.006,0.003,0,0.103,0.442,0,0.025,0.013,0.022,0.003,0,0,0,0,0,0,0.003,0,0,0,0,0
V26-52,ATL947_0821,1,Piston,5.833,-18.08,4903,7,0,0.01,0.005,CLIMAP Project Members,Paleoceanography,2003,doi:10.1029/2002PA000774,doi:10.1594/PANGAEA.77352,"G. adamsi set to 0, G. hexagonus set to 0, G. truncatulinoides subspecies set to N/A, T. quinqueloba subspecies set to N/A, sample depth information from duplicate sample, G. conglomerata set to 0",28,0,,317,0,0,0.025,0,0.047,0,0,0.262,0,0,0,0.281,0,0,0.123,0,0,0,0,0,0.022,0,0.009,0.117,0,0.041,0.016,0,0.013,0,0,0,0,0.038,0,0.003,0,0,0,0,0
V26-53,ATL947_0822,1,Piston,0.3,-14.8,4323,7,0,0.01,0.005,CLIMAP Project Members,Paleoceanography,2003,doi:10.1029/2002PA000774,doi:10.1594/PANGAEA.77352,"G. adamsi set to 0, G. hexagonus set to 0, T. quinqueloba subspecies set to N/A, sample depth information from duplicate sample, G. conglomerata set to 0",20,0,,296,0,0,0.003,0,0.142,0,0.003,0.057,0,0,0.003,0.115,0.017,0,0.111,0,0,0,0,0.003,0,0.017,0.152,0.253,0,0.027,0,0.03,0,0,0,0,0,0.003,0,0.057,0,0,0,0,0
V26-63,ATL947_0824,1,Piston,-23.97,-37.95,3619,11,0,0.01,0.005,CLIMAP Project Members,Paleoceanography,2003,doi:10.1029/2002PA000774,doi:10.1594/PANGAEA.77352,"G. adamsi set to 0, G. hexagonus set to 0, T. quinqueloba subspecies set to N/A, sample depth information from duplicate sample, G. conglomerata set to 0",20,0,,382,0,0,0.003,0.005,0.058,0.003,0.045,0.005,0,0,0.018,0,0,0,0,0,0,0,0,0.005,0.018,0.094,0.432,0.036,0.029,0.008,0,0.063,0.01,0,0,0,0.008,0,0,0.141,0,0,0,0,0
V26-68,ATL947_0825,1,Piston,-30.35,-15.8,3660,11,,,,CLIMAP Project Members,Paleoceanography,2003,doi:10.1029/2002PA000774,doi:10.1594/PANGAEA.77352,"G. adamsi set to 0, G. hexagonus set to 0, T. quinqueloba subspecies set to N/A, G. conglomerata set to 0",4,0,,640,0,0,0.025,0.028,0.002,0.027,0.089,0,0,0,0.213,0,0.036,0.002,0,0,0,0,0.011,0.18,0.013,0.011,0.214,0.012,0.011,0.005,0.003,0.02,0.006,0,0,0,0.02,0.002,0,0.055,0,0,0,0,0
V27-10,ATL947_0826,1,Piston,42.267,-60.5,3895,7,0,0.01,0.005,LSCE Gif-sur-Yvette,Paleoceanography,2003,doi:10.1029/2002PA000774,doi:10.1594/PANGAEA.77352,"G. adamsi set to 0, G. hexagonus set to 0, T. quinqueloba subspecies set to N/A, sample depth information from duplicate sample, G. conglomerata set to 0",12,0,,299,0,0,0,0.003003003,0.013013013,0,0.007007007,0.003003003,0,0,0.187187187,0.067067067,0.288288288,0.251251251,0.007007007,0,0,0,0.13013013,0,0,0,0.003003003,0.003003003,0,0.003003003,0,0,0,0,0.01001001,0,0,0,0,0.017017017,0,0,0,0,0
