Event,Latitude,Longitude,Elevation,Depth sed,total,Species,Relative Abundance
V19-21,11.8,-79.07,-3168,0.6,100,G. tenellus,0.029
V19-21,11.8,-79.07,-3168,0.6,100,T. sacculifer,0.087
V19-21,11.8,-79.07,-3168,0.6,100,S. dehiscens,0
V19-21,11.8,-79.07,-3168,0.6,100,G. siphonifera,0.102
V19-21,11.8,-79.07,-3168,0.6,100,G. calida,0
V19-21,11.8,-79.07,-3168,0.6,100,G. bulloides,0.011
V19-21,11.8,-79.07,-3168,0.6,100,G. falconensis,0.007
V19-21,11.8,-79.07,-3168,0.6,100,B. digitata,0
V19-21,11.8,-79.07,-3168,0.6,100,G. rubescens,0.018
V19-21,11.8,-79.07,-3168,0.6,100,T. quinqueloba,0
V19-21,11.8,-79.07,-3168,0.6,100,N. pachyderma,0
V19-21,11.8,-79.07,-3168,0.6,100,N. incompta,0.004
V19-21,11.8,-79.07,-3168,0.6,100,N. dutertrei,0.058
V19-21,11.8,-79.07,-3168,0.6,100,G. conglomerata,0
V19-21,11.8,-79.07,-3168,0.6,100,G. hexagonus,0
V19-21,11.8,-79.07,-3168,0.6,100,P. obliquiloculata,0
V19-21,11.8,-79.07,-3168,0.6,100,G. inflata,0.022
V19-21,11.8,-79.07,-3168,0.6,100,G. crassaformis,0
V19-21,11.8,-79.07,-3168,0.6,100,G. hirsuta,0
V19-21,11.8,-79.07,-3168,0.6,100,G. scitula,0.116
V19-21,11.8,-79.07,-3168,0.6,100,G. glutinata,0
V19-21,11.8,-79.07,-3168,0.6,100,G. truncatulinoides,0.026
V19-240,-30.58,13.283,-3103,0.6,100.1,O. universa,0.013
V19-240,-30.58,13.283,-3103,0.6,100.1,G. conglobatus,0
V19-240,-30.58,13.283,-3103,0.6,100.1,G. ruber albus,0.021
V19-240,-30.58,13.283,-3103,0.6,100.1,G. tenellus,0
V19-240,-30.58,13.283,-3103,0.6,100.1,T. sacculifer,0
V19-240,-30.58,13.283,-3103,0.6,100.1,S. dehiscens,0
V19-240,-30.58,13.283,-3103,0.6,100.1,G. siphonifera,0.024
V19-240,-30.58,13.283,-3103,0.6,100.1,G. calida,0.003
V19-240,-30.58,13.283,-3103,0.6,100.1,G. bulloides,0.122
V19-240,-30.58,13.283,-3103,0.6,100.1,G. falconensis,0.058
V19-240,-30.58,13.283,-3103,0.6,100.1,B. digitata,0
V19-240,-30.58,13.283,-3103,0.6,100.1,G. rubescens,0.003
V19-240,-30.58,13.283,-3103,0.6,100.1,T. quinqueloba,0.021
V19-240,-30.58,13.283,-3103,0.6,100.1,N. pachyderma,0.027
V19-240,-30.58,13.283,-3103,0.6,100.1,N. incompta,0.401
V19-240,-30.58,13.283,-3103,0.6,100.1,N. dutertrei,0.154
V19-240,-30.58,13.283,-3103,0.6,100.1,G. conglomerata,0
V19-240,-30.58,13.283,-3103,0.6,100.1,G. hexagonus,0
V19-240,-30.58,13.283,-3103,0.6,100.1,P. obliquiloculata,0
V19-240,-30.58,13.283,-3103,0.6,100.1,G. inflata,0.098
V19-240,-30.58,13.283,-3103,0.6,100.1,G. crassaformis,0
V19-240,-30.58,13.283,-3103,0.6,100.1,G. hirsuta,0
V19-240,-30.58,13.283,-3103,0.6,100.1,G. scitula,0.021
V19-240,-30.58,13.283,-3103,0.6,100.1,G. glutinata,0.008
V19-240,-30.58,13.283,-3103,0.6,100.1,G. truncatulinoides,0.027
V19-248,-24.57,4.833,-3321,0.27,99.9,O. universa,0.027
V19-248,-24.57,4.833,-3321,0.27,99.9,G. conglobatus,0
V19-248,-24.57,4.833,-3321,0.27,99.9,G. ruber albus,0.064
V19-248,-24.57,4.833,-3321,0.27,99.9,G. tenellus,0.032
V19-248,-24.57,4.833,-3321,0.27,99.9,T. sacculifer,0.002
V19-248,-24.57,4.833,-3321,0.27,99.9,S. dehiscens,0
V19-248,-24.57,4.833,-3321,0.27,99.9,G. siphonifera,0.022
V19-248,-24.57,4.833,-3321,0.27,99.9,G. calida,0.017
V19-248,-24.57,4.833,-3321,0.27,99.9,G. bulloides,0.108
V19-248,-24.57,4.833,-3321,0.27,99.9,G. falconensis,0.039
V19-248,-24.57,4.833,-3321,0.27,99.9,B. digitata,0
V19-248,-24.57,4.833,-3321,0.27,99.9,G. rubescens,0.012
V19-248,-24.57,4.833,-3321,0.27,99.9,T. quinqueloba,0.02
V19-248,-24.57,4.833,-3321,0.27,99.9,N. pachyderma,0.005
V19-248,-24.57,4.833,-3321,0.27,99.9,N. incompta,0.064
V19-248,-24.57,4.833,-3321,0.27,99.9,N. dutertrei,0.219
V19-248,-24.57,4.833,-3321,0.27,99.9,G. conglomerata,0
V19-248,-24.57,4.833,-3321,0.27,99.9,G. hexagonus,0
V19-248,-24.57,4.833,-3321,0.27,99.9,P. obliquiloculata,0
V19-248,-24.57,4.833,-3321,0.27,99.9,G. inflata,0.2
V19-248,-24.57,4.833,-3321,0.27,99.9,G. crassaformis,0
V19-248,-24.57,4.833,-3321,0.27,99.9,G. hirsuta,0.02
V19-248,-24.57,4.833,-3321,0.27,99.9,G. scitula,0.084
V19-248,-24.57,4.833,-3321,0.27,99.9,G. glutinata,0.007
V19-248,-24.57,4.833,-3321,0.27,99.9,G. truncatulinoides,0.057
V19-281,-3.317,4.65,-4566,0.5,100,O. universa,0.031
V19-281,-3.317,4.65,-4566,0.5,100,G. conglobatus,0
V19-281,-3.317,4.65,-4566,0.5,100,G. ruber albus,0.233
V19-281,-3.317,4.65,-4566,0.5,100,G. tenellus,0
V19-281,-3.317,4.65,-4566,0.5,100,T. sacculifer,0.078
V19-281,-3.317,4.65,-4566,0.5,100,S. dehiscens,0
V19-281,-3.317,4.65,-4566,0.5,100,G. siphonifera,0.016
V19-281,-3.317,4.65,-4566,0.5,100,G. calida,0.006
V19-281,-3.317,4.65,-4566,0.5,100,G. bulloides,0.13
V19-281,-3.317,4.65,-4566,0.5,100,G. falconensis,0.009
V19-281,-3.317,4.65,-4566,0.5,100,B. digitata,0
V19-281,-3.317,4.65,-4566,0.5,100,G. rubescens,0
V19-281,-3.317,4.65,-4566,0.5,100,T. quinqueloba,0
V19-281,-3.317,4.65,-4566,0.5,100,N. pachyderma,0.006
V19-281,-3.317,4.65,-4566,0.5,100,N. incompta,0.059
V19-281,-3.317,4.65,-4566,0.5,100,N. dutertrei,0.146
V19-281,-3.317,4.65,-4566,0.5,100,G. conglomerata,0
V19-281,-3.317,4.65,-4566,0.5,100,G. hexagonus,0
V19-281,-3.317,4.65,-4566,0.5,100,P. obliquiloculata,0.009
V19-281,-3.317,4.65,-4566,0.5,100,G. inflata,0.174
V19-281,-3.317,4.65,-4566,0.5,100,G. crassaformis,0.019
V19-281,-3.317,4.65,-4566,0.5,100,G. hirsuta,0.022
V19-281,-3.317,4.65,-4566,0.5,100,G. scitula,0.062
V19-281,-3.317,4.65,-4566,0.5,100,G. glutinata,0
V19-281,-3.317,4.65,-4566,0.5,100,G. truncatulinoides,0
V19-283,-1.283,5.533,-3442,0.79,99.8,O. universa,0.024
V19-283,-1.283,5.533,-3442,0.79,99.8,G. conglobatus,0
V19-283,-1.283,5.533,-3442,0.79,99.8,G. ruber albus,0.293
V19-283,-1.283,5.533,-3442,0.79,99.8,G. tenellus,0.002
V19-283,-1.283,5.533,-3442,0.79,99.8,T. sacculifer,0.056
V19-283,-1.283,5.533,-3442,0.79,99.8,S. dehiscens,0.004
V19-283,-1.283,5.533,-3442,0.79,99.8,G. siphonifera,0.011
V19-283,-1.283,5.533,-3442,0.79,99.8,G. calida,0.013
V19-283,-1.283,5.533,-3442,0.79,99.8,G. bulloides,0.041
V19-283,-1.283,5.533,-3442,0.79,99.8,G. falconensis,0.004
V19-283,-1.283,5.533,-3442,0.79,99.8,B. digitata,0
V19-283,-1.283,5.533,-3442,0.79,99.8,G. rubescens,0.004
V19-283,-1.283,5.533,-3442,0.79,99.8,T. quinqueloba,0.002
V19-283,-1.283,5.533,-3442,0.79,99.8,N. pachyderma,0
V19-283,-1.283,5.533,-3442,0.79,99.8,N. incompta,0.056
V19-283,-1.283,5.533,-3442,0.79,99.8,N. dutertrei,0.267
V19-283,-1.283,5.533,-3442,0.79,99.8,G. conglomerata,0
V19-283,-1.283,5.533,-3442,0.79,99.8,G. hexagonus,0
V19-283,-1.283,5.533,-3442,0.79,99.8,P. obliquiloculata,0.009
V19-283,-1.283,5.533,-3442,0.79,99.8,G. inflata,0.113
V19-283,-1.283,5.533,-3442,0.79,99.8,G. crassaformis,0.056
V19-283,-1.283,5.533,-3442,0.79,99.8,G. hirsuta,0.011
V19-283,-1.283,5.533,-3442,0.79,99.8,G. scitula,0.03
V19-283,-1.283,5.533,-3442,0.79,99.8,G. glutinata,0
V19-283,-1.283,5.533,-3442,0.79,99.8,G. truncatulinoides,0.002
V19-29,-3.583,-83.93,-3157,1.2,100.1,O. universa,0.001
V19-29,-3.583,-83.93,-3157,1.2,100.1,G. conglobatus,0
V19-29,-3.583,-83.93,-3157,1.2,100.1,G. ruber albus,0.002
V19-29,-3.583,-83.93,-3157,1.2,100.1,G. tenellus,0
V19-29,-3.583,-83.93,-3157,1.2,100.1,T. sacculifer,0.003
V19-29,-3.583,-83.93,-3157,1.2,100.1,S. dehiscens,0
V19-29,-3.583,-83.93,-3157,1.2,100.1,G. siphonifera,0.001
V19-29,-3.583,-83.93,-3157,1.2,100.1,G. calida,0
V19-29,-3.583,-83.93,-3157,1.2,100.1,G. bulloides,0.276
V19-29,-3.583,-83.93,-3157,1.2,100.1,G. falconensis,0
V19-29,-3.583,-83.93,-3157,1.2,100.1,B. digitata,0.001
V19-29,-3.583,-83.93,-3157,1.2,100.1,G. rubescens,0.001
V19-29,-3.583,-83.93,-3157,1.2,100.1,T. quinqueloba,0.044
V19-29,-3.583,-83.93,-3157,1.2,100.1,N. pachyderma,0.056
V19-29,-3.583,-83.93,-3157,1.2,100.1,N. incompta,0.227
V19-29,-3.583,-83.93,-3157,1.2,100.1,N. dutertrei,0.202
V19-29,-3.583,-83.93,-3157,1.2,100.1,G. conglomerata,0
V19-29,-3.583,-83.93,-3157,1.2,100.1,G. hexagonus,0
V19-29,-3.583,-83.93,-3157,1.2,100.1,P. obliquiloculata,0
V19-29,-3.583,-83.93,-3157,1.2,100.1,G. inflata,0.178
V19-29,-3.583,-83.93,-3157,1.2,100.1,G. crassaformis,0.001
V19-29,-3.583,-83.93,-3157,1.2,100.1,G. hirsuta,0
V19-29,-3.583,-83.93,-3157,1.2,100.1,G. scitula,0.008
V19-29,-3.583,-83.93,-3157,1.2,100.1,G. glutinata,0
V19-29,-3.583,-83.93,-3157,1.2,100.1,G. truncatulinoides,0
V19-29,-3.583,-83.93,-3157,1.2,100.2,O. universa,0.006
V19-29,-3.583,-83.93,-3157,1.2,100.2,G. conglobatus,0
V19-29,-3.583,-83.93,-3157,1.2,100.2,G. ruber albus,0.002
V19-29,-3.583,-83.93,-3157,1.2,100.2,G. tenellus,0
V19-29,-3.583,-83.93,-3157,1.2,100.2,T. sacculifer,0.003
V19-29,-3.583,-83.93,-3157,1.2,100.2,S. dehiscens,0
V19-29,-3.583,-83.93,-3157,1.2,100.2,G. siphonifera,0.008
V19-29,-3.583,-83.93,-3157,1.2,100.2,G. calida,0.008
V19-29,-3.583,-83.93,-3157,1.2,100.2,G. bulloides,0.242
V19-29,-3.583,-83.93,-3157,1.2,100.2,G. falconensis,0
V19-29,-3.583,-83.93,-3157,1.2,100.2,B. digitata,0.001
V19-29,-3.583,-83.93,-3157,1.2,100.2,G. rubescens,0.001
V19-29,-3.583,-83.93,-3157,1.2,100.2,T. quinqueloba,0.032
V19-29,-3.583,-83.93,-3157,1.2,100.2,N. pachyderma,0.025
V19-29,-3.583,-83.93,-3157,1.2,100.2,N. incompta,0.094
V19-29,-3.583,-83.93,-3157,1.2,100.2,N. dutertrei,0.373
V19-29,-3.583,-83.93,-3157,1.2,100.2,G. conglomerata,0
V19-29,-3.583,-83.93,-3157,1.2,100.2,G. hexagonus,0
V19-29,-3.583,-83.93,-3157,1.2,100.2,P. obliquiloculata,0.001
V19-29,-3.583,-83.93,-3157,1.2,100.2,G. inflata,0.183
V19-29,-3.583,-83.93,-3157,1.2,100.2,G. crassaformis,0.004
V19-29,-3.583,-83.93,-3157,1.2,100.2,G. hirsuta,0
V19-29,-3.583,-83.93,-3157,1.2,100.2,G. scitula,0.019
V19-29,-3.583,-83.93,-3157,1.2,100.2,G. glutinata,0
V19-29,-3.583,-83.93,-3157,1.2,100.2,G. truncatulinoides,0
V19-291,2,-5.25,-4956,0.8,99.8,O. universa,0.014
V19-291,2,-5.25,-4956,0.8,99.8,G. conglobatus,0.002
V19-291,2,-5.25,-4956,0.8,99.8,G. ruber albus,0.406
V19-291,2,-5.25,-4956,0.8,99.8,G. tenellus,0
V19-291,2,-5.25,-4956,0.8,99.8,T. sacculifer,0.073
V19-291,2,-5.25,-4956,0.8,99.8,S. dehiscens,0
V19-291,2,-5.25,-4956,0.8,99.8,G. siphonifera,0.014
V19-291,2,-5.25,-4956,0.8,99.8,G. calida,0
V19-291,2,-5.25,-4956,0.8,99.8,G. bulloides,0.054
V19-291,2,-5.25,-4956,0.8,99.8,G. falconensis,0
V19-291,2,-5.25,-4956,0.8,99.8,B. digitata,0
V19-291,2,-5.25,-4956,0.8,99.8,G. rubescens,0.002
V19-291,2,-5.25,-4956,0.8,99.8,T. quinqueloba,0
V19-291,2,-5.25,-4956,0.8,99.8,N. pachyderma,0.002
V19-291,2,-5.25,-4956,0.8,99.8,N. incompta,0.028
V19-291,2,-5.25,-4956,0.8,99.8,N. dutertrei,0.278
V19-291,2,-5.25,-4956,0.8,99.8,G. conglomerata,0
V19-291,2,-5.25,-4956,0.8,99.8,G. hexagonus,0
V19-291,2,-5.25,-4956,0.8,99.8,P. obliquiloculata,0.002
V19-291,2,-5.25,-4956,0.8,99.8,G. inflata,0.042
V19-291,2,-5.25,-4956,0.8,99.8,G. crassaformis,0.019
V19-291,2,-5.25,-4956,0.8,99.8,G. hirsuta,0.005
V19-291,2,-5.25,-4956,0.8,99.8,G. scitula,0.052
V19-291,2,-5.25,-4956,0.8,99.8,G. glutinata,0
V19-291,2,-5.25,-4956,0.8,99.8,G. truncatulinoides,0.005
V19-309,31.167,-45.13,-4544,0.31,99.9,O. universa,0.011
V19-309,31.167,-45.13,-4544,0.31,99.9,G. conglobatus,0
V19-309,31.167,-45.13,-4544,0.31,99.9,G. ruber albus,0.288
V19-309,31.167,-45.13,-4544,0.31,99.9,G. tenellus,0.005
V19-309,31.167,-45.13,-4544,0.31,99.9,T. sacculifer,0.013
V19-309,31.167,-45.13,-4544,0.31,99.9,S. dehiscens,0
V19-309,31.167,-45.13,-4544,0.31,99.9,G. siphonifera,0.013
V19-309,31.167,-45.13,-4544,0.31,99.9,G. calida,0.003
V19-309,31.167,-45.13,-4544,0.31,99.9,G. bulloides,0.084
V19-309,31.167,-45.13,-4544,0.31,99.9,G. falconensis,0.043
V19-309,31.167,-45.13,-4544,0.31,99.9,B. digitata,0
V19-309,31.167,-45.13,-4544,0.31,99.9,G. rubescens,0
V19-309,31.167,-45.13,-4544,0.31,99.9,T. quinqueloba,0.005
V19-309,31.167,-45.13,-4544,0.31,99.9,N. pachyderma,0.003
V19-309,31.167,-45.13,-4544,0.31,99.9,N. incompta,0.078
V19-309,31.167,-45.13,-4544,0.31,99.9,N. dutertrei,0.008
V19-309,31.167,-45.13,-4544,0.31,99.9,G. conglomerata,0
V19-309,31.167,-45.13,-4544,0.31,99.9,G. hexagonus,0
V19-309,31.167,-45.13,-4544,0.31,99.9,P. obliquiloculata,0
V19-309,31.167,-45.13,-4544,0.31,99.9,G. inflata,0.342
V19-309,31.167,-45.13,-4544,0.31,99.9,G. crassaformis,0.003
V19-309,31.167,-45.13,-4544,0.31,99.9,G. hirsuta,0.003
V19-309,31.167,-45.13,-4544,0.31,99.9,G. scitula,0.057
V19-309,31.167,-45.13,-4544,0.31,99.9,G. glutinata,0
V19-309,31.167,-45.13,-4544,0.31,99.9,G. truncatulinoides,0.04
V19-53,-17.02,-113.5,-3058,0.45,100,O. universa,0
V19-53,-17.02,-113.5,-3058,0.45,100,G. conglobatus,0.174
V19-53,-17.02,-113.5,-3058,0.45,100,G. ruber albus,0.007
V19-53,-17.02,-113.5,-3058,0.45,100,G. tenellus,0
V19-53,-17.02,-113.5,-3058,0.45,100,T. sacculifer,0.03
V19-53,-17.02,-113.5,-3058,0.45,100,S. dehiscens,0.016
V19-53,-17.02,-113.5,-3058,0.45,100,G. siphonifera,0.007
V19-53,-17.02,-113.5,-3058,0.45,100,G. calida,0.003
V19-53,-17.02,-113.5,-3058,0.45,100,G. bulloides,0.01
V19-53,-17.02,-113.5,-3058,0.45,100,G. falconensis,0
V19-53,-17.02,-113.5,-3058,0.45,100,B. digitata,0
V19-53,-17.02,-113.5,-3058,0.45,100,G. rubescens,0
V19-53,-17.02,-113.5,-3058,0.45,100,T. quinqueloba,0
V19-53,-17.02,-113.5,-3058,0.45,100,N. pachyderma,0
V19-53,-17.02,-113.5,-3058,0.45,100,N. incompta,0.003
V19-53,-17.02,-113.5,-3058,0.45,100,N. dutertrei,0.076
V19-53,-17.02,-113.5,-3058,0.45,100,G. conglomerata,0.214
V19-53,-17.02,-113.5,-3058,0.45,100,G. hexagonus,0
V19-53,-17.02,-113.5,-3058,0.45,100,P. obliquiloculata,0.332
V19-53,-17.02,-113.5,-3058,0.45,100,G. inflata,0
V19-53,-17.02,-113.5,-3058,0.45,100,G. crassaformis,0.026
V19-53,-17.02,-113.5,-3058,0.45,100,G. hirsuta,0
V19-53,-17.02,-113.5,-3058,0.45,100,G. scitula,0.099
V19-53,-17.02,-113.5,-3058,0.45,100,G. glutinata,0
V19-53,-17.02,-113.5,-3058,0.45,100,G. truncatulinoides,0.003
V19-55,-17,-114.2,-3177,0.23,100.3,O. universa,0.001
V19-55,-17,-114.2,-3177,0.23,100.3,G. conglobatus,0.039
V19-55,-17,-114.2,-3177,0.23,100.3,G. ruber albus,0.266
V19-55,-17,-114.2,-3177,0.23,100.3,G. tenellus,0.028
V19-55,-17,-114.2,-3177,0.23,100.3,T. sacculifer,0.061
V19-55,-17,-114.2,-3177,0.23,100.3,S. dehiscens,0.001
V19-55,-17,-114.2,-3177,0.23,100.3,G. siphonifera,0.021
V19-55,-17,-114.2,-3177,0.23,100.3,G. calida,0.007
V19-55,-17,-114.2,-3177,0.23,100.3,G. bulloides,0.043
V19-55,-17,-114.2,-3177,0.23,100.3,G. falconensis,0
V19-55,-17,-114.2,-3177,0.23,100.3,B. digitata,0.001
V19-55,-17,-114.2,-3177,0.23,100.3,G. rubescens,0.008
V19-55,-17,-114.2,-3177,0.23,100.3,T. quinqueloba,0
V19-55,-17,-114.2,-3177,0.23,100.3,N. pachyderma,0
V19-55,-17,-114.2,-3177,0.23,100.3,N. incompta,0
V19-55,-17,-114.2,-3177,0.23,100.3,N. dutertrei,0.016
V19-55,-17,-114.2,-3177,0.23,100.3,G. conglomerata,0.053
V19-55,-17,-114.2,-3177,0.23,100.3,G. hexagonus,0.002
V19-55,-17,-114.2,-3177,0.23,100.3,P. obliquiloculata,0.057
V19-55,-17,-114.2,-3177,0.23,100.3,G. inflata,0.003
V19-55,-17,-114.2,-3177,0.23,100.3,G. crassaformis,0.002
V19-55,-17,-114.2,-3177,0.23,100.3,G. hirsuta,0
V19-55,-17,-114.2,-3177,0.23,100.3,G. scitula,0.394
V19-55,-17,-114.2,-3177,0.23,100.3,G. glutinata,0
V19-55,-17,-114.2,-3177,0.23,100.3,G. truncatulinoides,0
V19-64,-16.93,-121.2,-3570,0.15,99.9,O. universa,0.001
V19-64,-16.93,-121.2,-3570,0.15,99.9,G. conglobatus,0.067
V19-64,-16.93,-121.2,-3570,0.15,99.9,G. ruber albus,0.342
V19-64,-16.93,-121.2,-3570,0.15,99.9,G. tenellus,0.033
V19-64,-16.93,-121.2,-3570,0.15,99.9,T. sacculifer,0.06
V19-64,-16.93,-121.2,-3570,0.15,99.9,S. dehiscens,0.002
V19-64,-16.93,-121.2,-3570,0.15,99.9,G. siphonifera,0.018
V19-64,-16.93,-121.2,-3570,0.15,99.9,G. calida,0.008
V19-64,-16.93,-121.2,-3570,0.15,99.9,G. bulloides,0.027
V19-64,-16.93,-121.2,-3570,0.15,99.9,G. falconensis,0.001
V19-64,-16.93,-121.2,-3570,0.15,99.9,B. digitata,0.001
V19-64,-16.93,-121.2,-3570,0.15,99.9,G. rubescens,0.005
V19-64,-16.93,-121.2,-3570,0.15,99.9,T. quinqueloba,0
V19-64,-16.93,-121.2,-3570,0.15,99.9,N. pachyderma,0
V19-64,-16.93,-121.2,-3570,0.15,99.9,N. incompta,0
V19-64,-16.93,-121.2,-3570,0.15,99.9,N. dutertrei,0.002
V19-64,-16.93,-121.2,-3570,0.15,99.9,G. conglomerata,0.023
V19-64,-16.93,-121.2,-3570,0.15,99.9,G. hexagonus,0.005
V19-64,-16.93,-121.2,-3570,0.15,99.9,P. obliquiloculata,0.016
V19-64,-16.93,-121.2,-3570,0.15,99.9,G. inflata,0
V19-64,-16.93,-121.2,-3570,0.15,99.9,G. crassaformis,0.002
V19-64,-16.93,-121.2,-3570,0.15,99.9,G. hirsuta,0
V19-64,-16.93,-121.2,-3570,0.15,99.9,G. scitula,0.386
V19-64,-16.93,-121.2,-3570,0.15,99.9,G. glutinata,0
V19-64,-16.93,-121.2,-3570,0.15,99.9,G. truncatulinoides,0
V19-65,-16.65,-124.4,-3867,0.15,99.9,O. universa,0.001
V19-65,-16.65,-124.4,-3867,0.15,99.9,G. conglobatus,0.068
V19-65,-16.65,-124.4,-3867,0.15,99.9,G. ruber albus,0.364
V19-65,-16.65,-124.4,-3867,0.15,99.9,G. tenellus,0.008
V19-65,-16.65,-124.4,-3867,0.15,99.9,T. sacculifer,0.051
V19-65,-16.65,-124.4,-3867,0.15,99.9,S. dehiscens,0.005
V19-65,-16.65,-124.4,-3867,0.15,99.9,G. siphonifera,0.02
V19-65,-16.65,-124.4,-3867,0.15,99.9,G. calida,0.011
V19-65,-16.65,-124.4,-3867,0.15,99.9,G. bulloides,0.013
V19-65,-16.65,-124.4,-3867,0.15,99.9,G. falconensis,0
V19-65,-16.65,-124.4,-3867,0.15,99.9,B. digitata,0.001
V19-65,-16.65,-124.4,-3867,0.15,99.9,G. rubescens,0.003
V19-65,-16.65,-124.4,-3867,0.15,99.9,T. quinqueloba,0
V19-65,-16.65,-124.4,-3867,0.15,99.9,N. pachyderma,0
V19-65,-16.65,-124.4,-3867,0.15,99.9,N. incompta,0
V19-65,-16.65,-124.4,-3867,0.15,99.9,N. dutertrei,0.006
V19-65,-16.65,-124.4,-3867,0.15,99.9,G. conglomerata,0.035
V19-65,-16.65,-124.4,-3867,0.15,99.9,G. hexagonus,0.008
V19-65,-16.65,-124.4,-3867,0.15,99.9,P. obliquiloculata,0.025
V19-65,-16.65,-124.4,-3867,0.15,99.9,G. inflata,0.001
V19-65,-16.65,-124.4,-3867,0.15,99.9,G. crassaformis,0.004
V19-65,-16.65,-124.4,-3867,0.15,99.9,G. hirsuta,0
V19-65,-16.65,-124.4,-3867,0.15,99.9,G. scitula,0.374
V19-65,-16.65,-124.4,-3867,0.15,99.9,G. glutinata,0
V19-65,-16.65,-124.4,-3867,0.15,99.9,G. truncatulinoides,0.001
V19-96,-0.867,172,-4252,0.15,100,O. universa,0
V19-96,-0.867,172,-4252,0.15,100,G. conglobatus,0.032
V19-96,-0.867,172,-4252,0.15,100,G. ruber albus,0.102
V19-96,-0.867,172,-4252,0.15,100,G. tenellus,0.004
V19-96,-0.867,172,-4252,0.15,100,T. sacculifer,0.106
V19-96,-0.867,172,-4252,0.15,100,S. dehiscens,0
V19-96,-0.867,172,-4252,0.15,100,G. siphonifera,0.042
V19-96,-0.867,172,-4252,0.15,100,G. calida,0
V19-96,-0.867,172,-4252,0.15,100,G. bulloides,0.116
V19-96,-0.867,172,-4252,0.15,100,G. falconensis,0
V19-96,-0.867,172,-4252,0.15,100,B. digitata,0
V19-96,-0.867,172,-4252,0.15,100,G. rubescens,0
V19-96,-0.867,172,-4252,0.15,100,T. quinqueloba,0
V19-96,-0.867,172,-4252,0.15,100,N. pachyderma,0
V19-96,-0.867,172,-4252,0.15,100,N. incompta,0.007
V19-96,-0.867,172,-4252,0.15,100,N. dutertrei,0.144
V19-96,-0.867,172,-4252,0.15,100,G. conglomerata,0.007
V19-96,-0.867,172,-4252,0.15,100,G. hexagonus,0
V19-96,-0.867,172,-4252,0.15,100,P. obliquiloculata,0.306
V19-96,-0.867,172,-4252,0.15,100,G. inflata,0
V19-96,-0.867,172,-4252,0.15,100,G. crassaformis,0.014
V19-96,-0.867,172,-4252,0.15,100,G. hirsuta,0
V19-96,-0.867,172,-4252,0.15,100,G. scitula,0.12
V19-96,-0.867,172,-4252,0.15,100,G. glutinata,0
V19-96,-0.867,172,-4252,0.15,100,G. truncatulinoides,0
V20-119,47.95,168.78,-2739,0.2,100,O. universa,0
V20-119,47.95,168.78,-2739,0.2,100,G. conglobatus,0
V20-119,47.95,168.78,-2739,0.2,100,G. ruber albus,0.002
V20-119,47.95,168.78,-2739,0.2,100,G. tenellus,0
V20-119,47.95,168.78,-2739,0.2,100,T. sacculifer,0
V20-119,47.95,168.78,-2739,0.2,100,S. dehiscens,0
V20-119,47.95,168.78,-2739,0.2,100,G. siphonifera,0
V20-119,47.95,168.78,-2739,0.2,100,G. calida,0
V20-119,47.95,168.78,-2739,0.2,100,G. bulloides,0.033
V20-119,47.95,168.78,-2739,0.2,100,G. falconensis,0
V20-119,47.95,168.78,-2739,0.2,100,B. digitata,0
V20-119,47.95,168.78,-2739,0.2,100,G. rubescens,0
V20-119,47.95,168.78,-2739,0.2,100,T. quinqueloba,0.061
V20-119,47.95,168.78,-2739,0.2,100,N. pachyderma,0.888
V20-119,47.95,168.78,-2739,0.2,100,N. incompta,0.016
V20-119,47.95,168.78,-2739,0.2,100,N. dutertrei,0
V20-119,47.95,168.78,-2739,0.2,100,G. conglomerata,0
V20-119,47.95,168.78,-2739,0.2,100,G. hexagonus,0
V20-119,47.95,168.78,-2739,0.2,100,P. obliquiloculata,0
V20-119,47.95,168.78,-2739,0.2,100,G. inflata,0
V20-119,47.95,168.78,-2739,0.2,100,G. crassaformis,0
V20-119,47.95,168.78,-2739,0.2,100,G. hirsuta,0
V20-119,47.95,168.78,-2739,0.2,100,G. scitula,0
V20-119,47.95,168.78,-2739,0.2,100,G. glutinata,0
V20-119,47.95,168.78,-2739,0.2,100,G. truncatulinoides,0
V20-170,-21.8,69.233,-2479,0.2,99.8,O. universa,0.017
V20-170,-21.8,69.233,-2479,0.2,99.8,G. conglobatus,0.003
V20-170,-21.8,69.233,-2479,0.2,99.8,G. ruber albus,0.476
V20-170,-21.8,69.233,-2479,0.2,99.8,G. tenellus,0.031
V20-170,-21.8,69.233,-2479,0.2,99.8,T. sacculifer,0.088
V20-170,-21.8,69.233,-2479,0.2,99.8,S. dehiscens,0
V20-170,-21.8,69.233,-2479,0.2,99.8,G. siphonifera,0.051
V20-170,-21.8,69.233,-2479,0.2,99.8,G. calida,0.01
V20-170,-21.8,69.233,-2479,0.2,99.8,G. bulloides,0.007
V20-170,-21.8,69.233,-2479,0.2,99.8,G. falconensis,0.027
V20-170,-21.8,69.233,-2479,0.2,99.8,B. digitata,0.007
V20-170,-21.8,69.233,-2479,0.2,99.8,G. rubescens,0.048
V20-170,-21.8,69.233,-2479,0.2,99.8,T. quinqueloba,0
V20-170,-21.8,69.233,-2479,0.2,99.8,N. pachyderma,0.003
V20-170,-21.8,69.233,-2479,0.2,99.8,N. incompta,0.003
V20-170,-21.8,69.233,-2479,0.2,99.8,N. dutertrei,0.01
